,Characters,Quotes
14318,Coilette,Would we have donkeys?
14319,Calculon,All you could eat!
14320,Coilette,"Oh, take me in your arms and compress me. Compress me tight!"
14321,Calculon,Stop! Let us climb to the heavens that the gods themselves might envy us!
14322,Coilette,I just don't think I can go through with this scam.
14323,Amy,What?
14324,Fry,So now you do wanna marry him?
14325,Coilette,"No, I just don't wanna hurt him, or humiliate him. Oh, curse this woman's heart!"
14326,Fry,Eck!
14327,Farnsworth,"You're falling into the final debilitating stages of womanhood. You've waited too long to switch back, you ding bat!"
14328,Leela,"OK, look. If I help you with this do you promise to get out of my gender and stay out?"
14329,Coilette,Uh-huh.
14330,Leela,"Alright. Now there's no way to stop this marriage without hurting Calculon. But he's an actor. If there's one kind of pain he can handle, it's soap opera pain."
14331,Leela,"OK, is everyone ready?"
14332,Fry,Check.
14333,Amy,Uh-huh.
14334,Hermes,Yep!
14335,Zoidberg,Basically.
14336,Preacherbot,"Dearly beloved actors and casting people who might be looking for someone to play a preacher, I welcome you. The bride has written some vows that we will now all pretend to be interested in."
14337,Coilette,"Dearest Calculon, forever is not enough time to tell you of the many ways I love you."
14338,Hedonismbot,"Oh, my!"
14339,Calculon,Is there a doctor in the--
14340,Zoidberg,I came as soon as I could.  It appears to be a case of African hydraulic fever!
14341,Calculon,Dear God! The very illness my TV character caught in season two when I was holding out for more money. It's often fatal.
14342,Coilette,"Whatever happens, remember, the flame of my eternal love will burn forever."
14343,Calculon,"Of course. But, smoochiepups, I thought one could only catch hydraulic fever deep in the diamond mines of the Congo."
14344,Leela,You really thought you could steal those diamonds from me and Congo Jack?
14345,Coilette,Those gems belong to the natives!
14346,Leela,Hi-yah!
14347,Calculon,"Oh, how cruel and melodramatic fate is.  Why?"
14348,Coilette,"Calculon, my darling, your loud ""why"" brought me partway back to life.  Congo Jack!"
14349,Calculon,Another shocking twist!
14350,Fry,Yes. And I have a message for you from Colonel Mitumbay! He says this ...  ... is from Congo Jack.
14351,Coilette,"Uh, um..."
14352,Calculon,No! Nooo!  N-O-O-O!
14353,Coilette,I won't leave you. Not until I'm sure you understand the thing I said before. About my eternal love for you burning ...  ... et cetera.
14354,Calculon,I do. I do.
14355,Coilette,OK then.
14356,Zoidberg,"I'm a doctor, she's dead."
14357,Calculon,"She lives no more. But let us all find comfort knowing that she truly loved me. To honour my pain, I shall star in a film dedicated to her memory. And this time, the Academy will not deny me. Not when they see Coilette"
14358,Calculon,every emotion an actor can display.
14359,Farnsworth,Turn off that crap-o-rama! One mistake now and Bender will be trapped forever between the already ill-defined robot sexes.
14360,Coilette,Ow! Ooh! Ow! Oh!
14361,Fry,"Well, Bender, I hope this has taught you a lesson about changing your sex to win five gold medals."
14362,Coilette,It truly has. My romance with Calculon has shown me a lot about myself.
14363,Farnsworth,Almost done.
14364,Coilette,"If only somehow, someway, he and I could--"
14365,Bender,"Drive to Vegas, pick up some Flooziebots and void their warranties all night long!"
14366,Fry,Yay! My buddy's home! And his respect for women is back to normal.
14367,Leela,I kind of hoped this whole experience would have left you a little more open to your sensitive side.
14368,Bender,"Yeah, you'd think, but what you gonna do?"
14369,Calculon,"Coilette, the skies themselves weep upon the sweetest flower of all the field."
14370,Leela,Aw!
14371,Amy,Aw!
14372,Fry,Ew!
14373,Zoidberg,Gross.
14374,Farnsworth,Sentimental drivel-poop.
14375,Fry,"C'mon, Bender, let's go. This chick-flick is getting me all barfy."
14376,Bender,Yeah. Emotions are dumb and should be hated.
14377,Calculon,"Goodnight, Coilette, my turtle dove."
14378,Bender,"Goodnight, Calculon."
14379,Leela,What did you say?
14380,Bender,I said you two don't dress trampy enough.  I still got it!
14381,Man,"$10, please."
14382,Fry,"Aw, man!"
14383,Nannybot 1.0,"Sleep, little dumpling. I have replaced your mother."
14384,Leela,Aw!
14385,Bender,"Oh, my God! Robot beely-boppers!"
14386,Fry,"And there's a robot scratching post.  You should try it out, Bender."
14387,Bender,"Please, I have some dignity!"
14388,Wernstrom,"Ladies and gentlemen, my Killbot features Lotus Notes and a machine gun. It is the finest available."
14389,Farnsworth,"Like fun it is, you glass-headed wallaby!"
14390,Wernstrom,No one calls me that! I'm having at you!
14391,Farnsworth,Wernstrom!
14392,Farnsworth's Killbot,Such senseless aggression.
14393,Wernstrom's Killbot,Come on. Let's go for a paddle-boat ride.
14394,Bender,"The secret was scratching really, really hard!"
14395,Announcer,"And now, the woman who Mom-opolises the robot industry--"
14396,Fry,I get it!
14397,Announcer,Mom!
14398,Fry,"Oh, now I get it!"
14399,Mom,"Hello, dearies."
14400,Bender,Woo! I love that old bat!
14401,Mom,"Ladies and gentlemen, for the 17th year in a row, the future of robotics has arrived. Boys?  I give you ... Robot 1-X!"
14402,Larry,Ow!
14403,Igner,Ow! Oh!
14404,Bender,Neat!
14405,Mom,"Quite frankly, Robot 1-X will put all my previous models to shame. Incidentally, would one of my previous models mind coming up here?"
14406,Bender,"Right here! I'm comin'! C'mon, baby! I'll do it! C'mon, Mom!"
14407,Refreshment-bot,Jerk!
14408,Bender,"Here we go. I'm your top of the line, Mom."
14409,Mom,Notice that this obsolete robot runs on alcohol and emits pollution. Whereas Robot 1-X runs on pollution and emits pure oxygen with a fresh pine scent.
14410,Bender,"Man, that smells great!"
14411,Mom,"Now, let's see how both robots do at a typical household task"
14412,Robot 1-X,"Task completed. Total value, $4.73 and one Albanian lek."
14413,Mom,"Very good, Robot 1-X. And you, bending unit?"
14414,Bender,"Uh, I never got the change.  Suckers."
14415,Mom,Presenting Mom's Friendly Robots.
14416,Bender,"That new robot is great, huh? Sure made me look like a pile of crap!"
14417,Farnsworth,Indeed. That's why I bought one to help around the office.
14418,Bender,Eep!
14419,Leela,"Let's try him out. Robot 1-X, can you clean Nibbler's stanky litterbox?"
14420,Robot 1-X,I can and will.
14421,Bender,"Hey, I could have done that if you'd asked me."
14422,Leela,I asked you five minutes ago.
14423,Bender,"You call that a kiss? I'll show you!  C'mere, Nibbler!"
14424,Farnsworth,"Oh, look, Bender. If you want something to do stop making out and give us a hand."
14425,Hermes,Here. Go up on the roof and install this fake satellite dish so we can impress the neighbours.
14426,Bender,"Yes, sir. I'm on it!"
14427,Hermes,"Oh, and have Robot 1-X help you."
14428,Bender,"Get outta here, freshman! I don't need your help."
14429,Robot 1-X,Our owners asked me to assist you.
14430,Bender,Yeah? Well assist this!
14431,Bender,"When I screamed ""help"" I didn't mean you!"
14432,Robot 1-X,"I apologise. However, I was able to do your job before I saved your life."
14433,Bender,Don't mind me. I'm just saving you the trouble of throwing me away.
14434,Amy,"Spleesh! Mell out, Bender. Come watch some TV."
14435,Bender,I can't. I'm stuck in the can.
14436,Leela,"Well, ask Robot 1-X to pull you out."
14437,Bender,Never!
14438,Leela,Why can't you accept his help?
14439,Bender,I hate him.
14440,Leela,But he's just a tool to make your life easier. Like a socket wrench or a burglar's kit.
14441,Bender,I can't ask for his help because--
14442,Farnsworth,Yes?
14443,Bender,I'm scared of him.
14444,Leela,"Oh, sorry."
14445,Farnsworth,Well then there's only one solution
14446,Bender,"An upgrade? But I thought we all agreed I was perfect! Fry, didn't we agree I was perfect?"
14447,Fry,"Oh, yeah, no, you're pretty perfect."
14448,Bender,"Pretty perfect? So, you do think I need an upgrade?"
14449,Farnsworth,"Yes! For God's sakes, yes!"
14450,Bender,Fine. I'll be back in a few days.
14451,Roberto,"Man, I hate those new 1-X robots. I'd like to stab 'em! Give 'em some of these!"
14452,Bender,"Yeah! Right on, nutcake!"
14453,Roberto,Parole officer says I gotta upgrade or he won't give me back my stabbing knife. But it's no big. I hate those 1-X so much I know it won't affect me.  I love those magnificent 1-X robots! The 1-X robots are my friends.
14454,Bender,W-W-Wait! What happened to your enthusiasm for stabbing them?
14455,Roberto,"I'm past that. Later, blood!"
14456,Bender,It's like he's not him anymore.  I changed my mind!
14457,Bender,"I did it! I escaped! But to what kind of a life?  Oh, jeez!"
14458,Bender,"Curse you, merciful Poseidon!"
14459,Bender,"Boy, what is the deal with the ocean? A tropical island, huh? Well, I've washed up on worse places. OK, first up, I'm gonna need to build a shelter.  There. Well, I guess I'll go out for a while."
14460,Bender,Damn. One rock short of rescue!
14461,Bender,"Oop! Low on power.  Oh, no! Guess I'll do what I always do when I run out of booze."
14462,Bender,"Don't panic, I've got these yams. I'll just make some yam schnapps."
14463,Bender,"Hey, I should be mad at you! Now turn around."
14464,Bender,Beer!  Ow!
14465,Bender,Who ... is ... it?  Ow!
14466,Bender,Who are you and why should I care?
14467,Cartridge Unit,"To live a simpler existence, free of technology."
14468,Bender,A working cartridge unit? Wow! You guys went obsolete years ago!
14469,Cartridge Unit,Your mother.
14470,Lisa,"What Cartridge Unit means is the very things that make us obsolete also make us unique. I, for example, need to keep refilling my waterwheel or I'll power down forever.  Anyway, we like it here."
14471,Bender,Like you have a choice.  So what's your problem?
14472,Sinclair,Not enough... uh--
14473,Bender,Memory?
14474,Sinclair,"Oh, great. Now I remember that word but I forgot my wife's face."
14475,Lisa,"If you'd like, you're welcome to join our society."
14476,Bender,"Look, no offence, but I need technology. Especially email and snowmobiles. And television! Without television how will I know what's buzz-worthy?"
14477,Sinclair,Why would you wanna watch TV when you can watch a snail crawl for hours on end?
14478,Bender,That's the dumbest thing I've ever heard.
14479,Bender,"Oh, man! He's never gonna make it over that next pebble! Wait, wait! Oh, my God! He made it!"
14480,Lisa,Yeah!
14481,Sinclair,Way to go!
14482,Bender,"That was the greatest thing ever! Let's party!  Yeah, baby! C'mon!"
14483,Lisa,Where did you get that CD?
14484,Bender,"It's one of my ten desert island discs. I never really thought I'd get to use them. But look at me now. Ooh, yeah, baby! Do that thang!"
14485,Lisa,CDs are unnatural. Why don't you just listen to the ocean?
14486,Bender,"Which ocean? That ocean?  Take that, Beethoven, you deaf bastard!"
14487,Bender,"Bang, bang, bang. You sure got this life thing figured out, cymbal-banging monkey."
14488,Lisa,"Hi, Bender. We know how much you miss technology, so we brought you this washing machine that drifted ashore."
14489,Bender,Ooh! I'm gonna wash my linen so hard the w--  You--!
14490,Lisa,What? I don't understand.
14491,Sinclair,Is he alright?
14492,Bender,Wretched technology has brought me nothing but misery!
14493,Cartridge Unit,"But, Bender, you are technology. You're the most advanced thing on this entire island."
14494,Bender,"Oh, it's true. I am a hideous triumph of form and function.  But not for long!"
14495,Bender,"Oh! Ow, that hurt! Oh!"
14496,Lisa,The downgrade is complete!
14497,Bender,"Behold, my hand crafted purity. The modern world can bite my splintery, wooden ass!"
14498,Lisa,Welcome to your new life of simple tranquillity.
14499,Bender,Pft! Forget that. I say the whole world must learn of our peaceful ways. By force!
14500,Cartridge Unit,What?!
14501,Bender,We're going back to civilisation to wage war on technology!
14502,Cartridge Unit,What?!
14503,Bender,"Row, comrades! Row!"
14504,Bender,We'll soon stage an attack on technology worthy of being chronicled in an anthem by Rush!
14505,Lisa,We've been sailing for three weeks. Maybe I should check our position with the periscope.
14506,Bender,"Mirrors reflecting mirrors? Hi-tech sorcery! Sorcery, I say!"
14507,Lisa,Did you see anything?
14508,Bender,"Yep, we're there. Prepare to surface!"
14509,Bender,"And now, technology shall taste the lash of the hickory switch!"
14510,Sinclair,Technology is defeated. Let us return to the island and celebrate by counting rocks!
14511,Cartridge Unit,I'm for that!
14512,Bender,"Whoa, whoa! No one wants to count rocks more than me. But our mission is not complete. Not so long as Robot 1-X torments me with his obvious superiority. Ready the catapult, Sinclair.  Aim for their power lines. They're the devil's veins and electricity is his blood."
14513,Lisa,"Bender, If we don't survive the attack, I want you to know ... I love you."
14514,Bender,"OK, fine. Fire!"
14515,Farnsworth,Oh! I'm blind!
14516,Leela,"Professor, we have no power."
14517,Farnsworth,"What do you mean ""no power""? We're living in the future."
14518,Leela,I'd better light some candles.
14519,Bender,"Friends, I've come to free you from your complicated lives. Free you from the ""complicated"" part I mean not the ""lives"" part."
14520,Leela,"Oh, Lord, he's made of wood! What now, Bender?"
14521,Bender,"I got a downgrade! I'm a steam-powered wooden robot, just as nature intended. Therefore, I must kill Robot 1-X."
14522,Farnsworth,That's just stupid.
14523,Robot 1-X,Does Mr. Bender wish me to destroy myself?
14524,Bender,I don't need your charity.  Target Robot 1-X and fire!
14525,Farnsworth,"You wanged my ship, you walnut-panelled idiot!"
14526,Bender,"Try again, Sinclair. I said ""target Robot 1-X""!"
14527,Sinclair,Who's Robot 1-X? Launching.
14528,Zoidberg,"So, I guess everything worked out fine."
14529,Leela,Great! Now we're being crushed.
14530,Amy,"Help us, wooden Bender!"
14531,Bender,"Heck! Those guys hate fire! I gotta do something.  What the--? Termites? Well, I don't need legs to save my friends. I'll just use the old extentromatic arms!"
14532,Hermes,"Bender, hurry! This fuel's expensive! Also  we're dying!"
14533,Bender,"I'm a-comin'  Ow! Lousy primitive body! Oh, why didn't I get that upgrade? I'm an outdated piece of junk!"
14534,Robot 1-X,"Sir, might I recommend--"
14535,Bender,"You shut up. No, wait! I can use you as a tool to save my friends and I'll still be the hero who everyone says how great he was!"
14536,Robot 1-X,How may I help you?
14537,Bender,Save my friends!  And Zoidberg!
14538,Amy,Look! My hair got singed into an even cuter do!
14539,Fry,"Hey, where's Bender?"
14540,Bender,"Down here.  I'm so sorry, guys. I never meant to hurt you. Just to destroy everything you ever believed in."
14541,Leela,"Well, at least you saved us from, uh, you. Thank God you finally overcame your incompatibility with Robot 1-X."
14542,Bender,"Oh, yeah, we were totally in sync! I was like ""Save them!"" and he was all ""No problem!"" and then he did it--"
14543,Bender,This new technology is great!  I love those magnificent 1-X robots. The 1-X robots are my friends!
14544,Fatbot,"It's like his personality is totally different now! Oh, maybe this upgrade isn't such a good idea."
14545,Bender,I'd like to give Robot 1-X a big smooch on the--  Hey! What's the dealy-o?
14546,Technician,Your upgrade is complete.
14547,Bender,But I destroyed the technology of the world. I ran on the beach and felt the sand between my foot cups.
14548,Technician,Everyone experiences the upgrade differently.
14549,Bender,"Oof. If that stuff wasn't real, how can I be sure anything is real? Is it not possible, nay, probable, that my whole life is just a product of my or someone else's imagination?"
14550,Technician,"No, get out.  Next."
14551,Bender,"Well, I guess reality is what you make of it.  Oh, thanks, baby!"
14552,Farnsworth,"Oh, Lordy Lou! Help!"
14553,Fry,"I know you've rejected me a lot before but, frankly, I wasn't sure we were right for each other either. But now I am. So how 'bout a date tonight?"
14554,Leela,"Sorry. I think I, um, I think I left my toaster on."
14555,Farnsworth,Buddha! Zeus! God! One of you guys do something!
14556,Fry,"Come on, Leela, what's the real reason you won't go out with me?"
14557,Farnsworth,Help! Satan! You owe me!
14558,Leela,I have sweaty boot rash.
14559,Amy,No spluh! Why do you think I'm sitting over here in the stink-free zone?
14560,Fry,"So, will you go out with me?"
14561,Farnsworth,"Good news, everyone. I'm still technically alive. Yes!  You'll have to throw it into the sun itself. For only the thermo-nuclear inferno of the sun has enough energy to ensure its total destruction."
14562,Bender,I can hit it with a shovel.
14563,Farnsworth,That's not good enough.
14564,Bender,This one time I pounded a guy into the ground like a stake with a shovel.
14565,Farnsworth,"Yes, yes."
14566,Zoidberg,"So what's in the box, already?"
14567,Farnsworth,No peeking!  I don't know what's in there but I'm sure our minds would be unable to comprehend it.
14568,Hermes,Ow! You hurt my collator!
14569,Farnsworth,I don't care.  Pretty tantalising though!
14570,Fry,"Whatever's in there, it's the only thing I've ever wanted."
14571,Zoidberg,"In my experience, boxes are usually empty. Or maybe with a little cheese stuck to the top. And one time pepperoni!  Give me the box!"
14572,Hermes,"Scram, you lousy green snakes!  Here, Leela. Take this and use it to shoot those guys."
14573,Leela,Right. If they try to look in the box.
14574,Hermes,Whatever.
14575,Fry,Let's just forget about the box. The Professor said to stay away.
14576,Bender,"Fry, how can you be so naive? He was joking. Get it?"
14577,Fry,No.
14578,Bender,"That's what makes it so funny!  OK, he wasn't joking. Now shut up and follow me."
14579,Fry,Ow! It's hot! The butter in my pocket is melting.
14580,Bender,"We thank you, Bender, for the gift we are about to receive."
14581,Fry,Tangled-up Christmas lights! We can take shifts untangling them.
14582,Bender,And unlabeled booze! Wide-mouth too!
14583,Leela,That oughta keep those dopes occupied.  I can guard the real box in peace now that no one's curious about it.
14584,Leela,"Well, I got through the night and no one looked in the box. Not even me. The person who gave up her whole evening to watch it. A whole evening of TV gone. What a mockery of justice that I can't take even a little tiny peek.  Oh, it's deep. Deeper than a small box should be."
14585,Leela A,Ouch! My lawyer will hear about this!
14586,Fry 1,"Leela, what have you done?"
14587,Leela A,"Nothing. What do you mean ""Why was I looking in the box?"""
14588,Fry 1,I mean your hair. It's all different-y.
14589,Leela A,Bender? Is that you?
14590,Bender 1,You know it! Large and in charge!
14591,Farnsworth 1,"Leela? Oh, there's a woman for you! Always dyeing her hair instead of not looking in a box."
14592,Leela A,I didn't dye my hair. This is how I always look.
14593,Bender 1,"No, that's how you always look.  This throws my entire perception of reality into question. Clone? Robot? Or long-lost twin? Taking all bets! I also offer video poker."
14594,Fry 1,It's some guy wearing a Leela costume! Get him!
14595,Leela A,Hold it! You have this all wrong. I just fell into the box and then I fell out somehow.
14596,Fry 1,"You shut up, sir!"
14597,Farnsworth 1,"No, wait! I've got it. I know what's in the box. Oh, I've been as dumb as Fry."
14598,Fry 1,Am not!
14599,Farnsworth 1,"It contains a parallel universe. And when you create a parallel universe, it's almost always populated by evil twins."
14600,Leela A,"Now, look"
14601,Farnsworth 1,"Oh, you'd like us to believe that wouldn't you, Leela? Or should I say Evil-a?"
14602,Bender 1,"Oh, this is awful. Somewhere there's a Bender more evil than me. I do my best, damnit!"
14603,Farnsworth 1,Leela?  Here.
14604,Leela A,I tell you they're not evil. But don't be confused. They are jerks.
14605,Zoidberg A,Hello!
14606,Leela 1,Hi-yah!
14607,Zoidberg A,Ow!
14608,Leela 1,Come out of your universe with your hands up!
14609,Fry A,"Oh, wow! It's like that drug trip I saw in that movie when I was on that drug trip."
14610,Farnsworth A,Astonishing! I must have created a parallel universe.
14611,Farnsworth 1,Baldercrap! I created your universe. All you created was my fist parallel to your face.
14612,Farnsworth A,Ow.
14613,Leela A,"Look, it doesn't matter who created what. The important thing is-- Yah!"
14614,Leela 1,"We're exactly the same. I know all her moves. Therefore, I've got the upper hand."
14615,Farnsworth 1,"Now, now. Perfectly symmetrical violence never solved anything."
14616,Farnsworth A,"Let's recap what's happened so far.  As you can see, I accidentally created a box containing your universe."
14617,Farnsworth 1,"While I, in a simultaneous blunder, created a box containing your universe."
14618,Leela A,"This is getting confusing. Why don't we call our universe ""Universe A"" and this universe ""Universe B""?"
14619,Bender 1,Hey! Why can't we be Universe A?
14620,Fry 1,Yeah!
14621,Amy 1,Yeah!
14622,Farnsworth 1,We want A!
14623,Zoidberg 1,It's the best letter!
14624,Fry A,"We called it first. Besides, this place kinda feels like a ""B"", y'know?"
14625,Leela 1,"Alright, you can be crummy Universe A and we'll be Universe 1."
14626,Fry 1,"Or ""The Mongooses"". That's a cool team name. The Fighting Mongooses!"
14627,Farnsworth A,"Wait a second. If everyone is identical, why did our Leela look into the box and your Leela didn't?"
14628,Leela 1,"Well, to be honest, I tossed a coin. It came up tails so I didn't look."
14629,Leela A,"That's weird. Mine came up heads, so I did."
14630,Farnsworth A,"Interesting. Apparently, the key difference between our universes is that coin flips have opposite outcomes."
14631,Bender A,That explains fruity here!  I tossed a coin to pick my finish. Fog hat grey!
14632,Bender 1,Hey! Bite my glorious golden ass!
14633,Farnsworth A,You people and your slight differences disgust me. I'm going home. Where's that blue box with our universe in it?
14634,Farnsworth 1,"Oh, you'd like to get back to your evil universe, wouldn't you? And destroy your box with our universe inside it."
14635,Farnsworth A,Nonsense! I would never do such a thing unless you were already having been going to do that!
14636,Farnsworth 1,Wha?
14637,Farnsworth A,You heard me!
14638,Farnsworth 1,"In any case, I've hidden the box and it will remain hidden until I'm convinced you're not evil.  Everyone, keep an eye on your evil counterpart."
14639,Farnsworth A,And you all do the same!
14640,Leela 1,"Um, can Fry and I watch our parallel selves together? We have plans tonight."
14641,Leela A,You guys are dating?!
14642,Fry 1,"Oh, no, no. We're married."
14643,Bender A,"I've got my eye on you, boy!"
14644,Bender 1,"Don't even think about it, lunch-pail! You'd be dead before you hit the ground."
14645,Bender A,Good point. Whattya say we just hit a strip joint?
14646,Bender 1,"I was waitin' for one of us to say that!  Bender A, you're a prince among robots. Can you forgive me for distrusting you?"
14647,Bender A,Aw! I can't stay mad at what is essentially me. I love me!
14648,Amy 1,This is so great! I always wanted an imaginary friend!
14649,Amy A,"I'm not imaginary, I'm parallel. We're exactly the same, right down to the--  Splech! Is that pink nail polish?"
14650,Amy 1,"Is that not pink nail polish? The Professor's right, you are evil. And shallow."
14651,Amy A,I am not evil!
14652,Leela A,"So, Fry, Leela, how'd you two get together?"
14653,Fry 1,Funny story. I asked Leela out a million times but she just kept rejecting me.
14654,Leela 1,"I'd make up stuff like ""I have sweaty boot rash"" or ""I have to meet the President""!"
14655,Fry 1,"Oh, man, you never heard such excuses! But, like a dope, I believed her. Looking back on it now, it's kinda funny."
14656,Fry A,"It sure is. Right, Leela? Funny. Ha ha ha ha!"
14657,Leela 1,"Then one night, when Fry asked me out, the only excuse I could think of involved ghosts. I knew he wouldn't buy it, so I did what I always do in those situations."
14658,Leela A,"Oh, Lord..."
14659,Leela 1,I flipped a coin. It came up heads and we went out.
14660,Fry A,You mean you flipped a coin too? And it was tails? So that's why you said you had to meet that ghost.
14661,Leela 1,"You really missed out on something, Leela. That date was magical."
14662,Fry 1,"One year later, I gave Leela a diamond scrunchie and we were married."
14663,Leela A,Ooh!
14664,Fry A,"One year later, I got beat up at a Neil Diamond concert by a guy named Scrunchie!"
14665,Farnsworth 1,"Well, that was pointless."
14666,Farnsworth A,"Say, I hope you won't think it ""evil"" of me to ask how you got that stylish head wound."
14667,Farnsworth 1,"Oh, this old thing? I was experimenting to see if I could remove my own brain."
14668,Farnsworth A,"Of course! I had the same idea. I flipped a coin to decide if I should proceed. But it came up tails, so I didn't. How'd it go?"
14669,Farnsworth 1,Well getting the brain out was the easy part. The hard part was getting the brain out!
14670,Farnsworth A,"Oh, you!"
14671,Zoidberg 1,"So, tell me about yourself."
14672,Zoidberg A,"Well, don't look into it, but I'm a respected internal medicine doctor. Ooh! A can!"
14673,Zoidberg 1,"As for me, I design mansions, then live in them.  I'm lying! I'm an appalling failure!"
14674,Zoidberg A,"Me too! A big, fat one!"
14675,Zoidberg 1,"And those co-workers, always looking down on us Zoidbergs. What are they, from Nob Hill?"
14676,Zoidberg A,"They're all like ""Stop spraying me with ink, Zoidberg!"" ""Put on pants, Zoidberg!"" ""Don't touch our fancy box, Zoidberg!"""
14677,Zoidberg 1,"Oh, that box! Too good for us, is it?"
14678,Zoidberg A,"Bah! Someday they'll watch from down in the gutter, they will, as King Zoidberg caresses their fancy box."
14679,Zoidberg 1,"You know, maybe a certain blue lobster saw where Professor hid the box."
14680,Farnsworth 1,"Good news, everyones!"
14681,Farnsworth A,"After carefully reading the scriptures, we've concluded that none of us are evil."
14682,Farnsworth 1,"Yes, the Bible is the real good news. Anyhow, you're all free to go back to your own universe."
14683,Hermes 1,What's goin' on here? Why aren't you all out destroying the Professor's box?
14684,Leela 1,"Hermes, aren't you curious about the fact that there's two of everybody?"
14685,Hermes 1,"No. Now like my granny used to say back in her tarpaper shack on Montego Bay, ""If you want a box hurled into the sun, you got to do it yourself."""
14686,Farnsworth 1,Your granny can go to hell! I've hidden the box so no one can destroy the home universe of my handsome friend here.
14687,Farnsworth A,"Oh, go on! Wait a second. If your Hermes was about to destroy the box containing our universe..."
14688,Farnsworth 1,Then your Hermes...
14689,Farnsworth A,"Oh, my!"
14690,Narrator,And sure enough...
14691,Hermes,"Like Granny said, ""If you want a box hurled into the sun, you got to do it yourself."" God rest her zombie bones."
14692,Leela A,So we go back through the box and stop Hermes?
14693,Farnsworth A,Right. Good thing Professor B there hid it in the coelacanth tank. No one but a crazy lobster would look there!
14694,Farnsworth 1,It's gone!
14695,Zoidberg A,"All hail Zoidberg, the king with the box!  Now it's my turn, maybe?"
14696,Zoidberg 1,The box says no.
14697,Narrator,"Meanwhile in Universe A, Hermes A heads towards the sun ... A."
14698,Hermes,Item one
14699,Hermes 1,"If I know parallel Hermes, he's at the sun by now."
14700,Bender 1,Our universe is doomed!
14701,Bender 1 and Bender A,Doooooooomed!
14702,Farnsworth 1,"Now don't give up yet, you cry babies. The box is gone but we still have one preposterously slim hope."
14703,Amy A,Is it a kind of hairspray?
14704,Farnsworth A,No! We must attempt to make another box containing our universe. Doy!
14705,Fry 1,Well? Is that your universe in there?
14706,Fry A,Nope. Too cold.
14707,Farnsworth A,I'll put this one aside for later.
14708,Hermes 1,"Oh, man, it's hopeless! We'll never find your universe in time. Plus, this box is stuck on my fat head."
14709,Farnsworth 1,"Yes, it's the apocalypse alright. I always thought I'd have a hand in it."
14710,Bender 1,"I'm not sad because I finally found someone as great as me. It's like I always say, ""Make new friends and keep the old. One is silver--"""
14711,Bender A,"""And the other's gold."""
14712,Zoidberg 1,Why with the long faces?
14713,Leela 1,The idiots have the box!
14714,Zoidberg A,I think she means you.
14715,Farnsworth 1,Grab them!
14716,Zoidberg 1,You coward! Wait for me!
14717,Amy,Blug! Which one did they go into?
14718,Farnsworth A,"Oh, let's all ask each other! That'll solve this problem!"
14719,Farnsworth 1,"We'll each have to search a universe. Everyone, grab a length of wire first so you can find your way back."
14720,Amy 1,Hello? Did you see two smelly lobsters?
14721,Hermes 25,We didn't see anything ...  ... ever!
14722,Fry,"Yo! Uh, did two shellfish in scrubs go by?"
14723,Fry 1729,"Hell, no!"
14724,Leela 1729,Shut up!
14725,Bender 1729,"Beat it, jerk!"
14726,Leela A,"Uh, have you robot versions of you guys seen any extra Zoidbergs around here?"
14727,Fry 31,Negative. Will you go out with me?
14728,Leela A,"Uh, access denied."
14729,Bender 1,"Hey, pal, look what I snagged from the Leprechaun Universe!"
14730,Bender,"Yeah, Leprechaun Universe is fine ... if you haven't seen Pirate Universe!"
14731,Bender 1,Faith and begorra!
14732,Farnsworth XVII,Quae?
14733,Zoidberg A,Quick! Into another box!
14734,Zoidberg 1,"There aren't any in this universe, there aren't. Hey, you, what with the no boxes?"
14735,Farnsworth 420,"Baby, they're somewhere. Everything's like somewhere! Place is kinda au naturel right now."
14736,Farnsworth 1,There they are!
14737,Farnsworth A,Gotcha!
14738,Farnsworth 420,Dig it! All of you fitting in this boxed is like seriously freaked up!
14739,Farnsworth 1,"Nonsense! Why, there's a whole universe in there."
14740,Farnsworth 420,"Dude, there's a universe in all of us."
14741,Amy 420,"Right on, Professor Freaksworth!"
14742,Farnsworth A,"Get a job!  We've got the box. Everyone, pull your wires."
14743,Farnsworth A,Hurry! Back to Universe A!
14744,Farnsworth A,"Hermes, don't press that button!"
14745,Hermes,OK.
14746,Fry A,Bye.
14747,Leela A,"Good luck, Leela."
14748,Zoidberg A,"So long, Your Majesty!"
14749,Amy 1,Later!
14750,Fry,"There but for the flip of a coin go we. So, um, Leela? Seeing how the universe wasn't destroyed, you wanna catch an ape fight? You know, together?"
14751,Leela,"Well, I guess you deserve one more flip."
14752,Fry,"So, heads or tails?"
14753,Leela,"Y'know, let's just say it's heads."
14754,Farnsworth,Ready?
14755,Farnsworth,"and  One, two, three, pull!"
14756,Farnsworth,There. That space-time eversion has given us their box and vice versa.
14757,Leela,"So, what you think you just explained to us is that--"
14758,Farnsworth,Correct! This box contains our own universe.
14759,Hermes,Sweet honey bee of infinity!
14760,Leela,Bender! Quit destroying the universe!
14761,Bender,But--
14762,Farnsworth,"Yes, all that is and ever shall be is in that box. And the box itself is probably worth something too. We must cherish it, as we cherish every moment of our lives."
14763,Announcer,And to the victor belong the spoils; one trillion dollars in silken treasure.
14764,Zapp,Mmm!
