,Characters,Quotes
17287,homer,what for?  nobody cared when bogart defaced that sidewalk in
17288,marge,"well, i'm just shocked by this whole family.  whatever happened"
17289,lisa,it's been going downhill ever since the lake caught fire.
17290,marge,now just a darn minute.  this town is a part of who you are.
17291,bart,"mom, when you give that lecture, you're boring springfield."
17292,marge,"bart, you have roots in this town and you ought to show respect"
17293,marge, this town is a part of us all.  a part of us
17296,bart,"beautiful, aren't they.  "
17298,bart,"hey, milhouse!  how's the lemonade business?"
17300,lisa, i don't even want any.  i just bought a pity glass.
17302,bart,"you know, milhouse, i've been thinking"
17304,bart,"hey!  stop talking bad about my town, man."
17306,bart,"i don't make trash, i burn it."
17308,bart,"well, i know _you_ are, but what am i?"
17310,bart,"i know _you_ are, but what am i?"
17312,bart,"i know you are, but what am i?"
17320,bart,that's a crud rock.  it belongs in crudtown.
17322,bart,hey!  they're taking our lemons.
17339,bart,"those shelbyville kids think they're so hot, but you know"
17349,bart,we got to get that tree back.
17351,bart,"that lemon tree's a part of our town, and as kids, the"
17352,marge,"{where are you going, bart?}"
17353,bart,"{mom, you won't believe this, but something you said the other"
17355,bart,"{and now, i am going to teach some kids a lesson.  }"
17356,marge,{i choose to take that literally.}
17357,bart,{ death to shelbyville!}
17358,homer,"{yes, bart's a tutor now.  tute on, son!  tute on.}"
17369,bart,they're getting rich off us!
17371,marge,it's almost lunch time.  do you know where your brother is
17372,lisa,pfft.  tutoring?  the only thing bart's teaching is guerilla
17373,marge,"well, do you have a number where we can reach him?"
17374,lisa,"no, mom, bart and some kids ran off to wage war on shelbyville!"
17375,marge, homer!  come quick!  bart's quit his tutoring job and
17377,bart,"good idea.  milhouse, you and me will be omega team.  todd,"
17384,marge,"this is my fault.  i tried to teach bart about town pride,"
17385,homer,"now, marge, you can't blame all of bart's problems on your"
17386,marge,isn't there anything we can do?
17387,homer,"yes there is!  come on, everybody, let's go into shelbyville"
17391,homer,"pile in, everybody.  no time to wipe your feet."
17402,bart,"hello, there, fellow shelbyvillians."
17409,bart,curse those handsome devils!
17414,bart,"no, not in my mouth!  ...uh, is what that kid would say.  to"
17424,bart,"you know, bart simpson?"
17428,bart,i'll use these spray cans as jet packs and fly to safety.  so
17430,bart,uh...hey look!  someone's attractive cousin!
17435,bart, milhouse!  what's seven in roman numerals?
17447,bart,"keep your voices down, boys"
17448,homer, found 'em!  you kids are in _big_
17449,bart,but they stole our lemon tree.
17450,homer,i don't care what excuse you've got.  _nothing's_ going to
17451,homer,that tree's been in springfield since the time of our
17455,homer,this is the darkest day in the history of springfield.  if
17456,bart,"there's got to be a way to get that tree back...hey, look!  a"
17457,homer,"aah!  oh, great, now i'm upside down."
17465,bart,"eat my shorts, shelbyville!"
17492,homer," here's your package, mr. burns."
17494,homer," oh, i've worked here for ten years and my boss doesn't"
17520,lisa,i'd like to start a jazz program for the music department.
17522,lisa,he's ready to give up the drudgery of the professional mambo
17540,marge,i'm happy for the school.  it sounds like this money's going to
17541,bart,big deal.  they didn't approve my idea; they said it was
17542,lisa,"it _is_ unfeasible to resurrect the dead, bart.  and even if the"
17543,bart,oh yeah.  i guess they'd probably want to be with their families
17544,homer,"oh, i hate my job.  i mean, what's the point when your boss"
17546,homer,what?  what's your idea?
17547,marge,"when my father was first trying to catch my mother's eye, he sent"
17548,homer,"that's all well and good, but it's not really _your_ idea, is it"
17571,bart,"i'll get even with whoever did this to you, boy, i swear it."
17582,lisa," oh no, that's awful, mr. puente.  what?  oh, he owns"
17583,homer,"well, he's not all bad.  he did send me this nice thank-you card."
17584,lisa," ""marge, bart, lisa, and maggie.""  dad, this doesn't"
17585,homer,"kids, would you step outside for a second?"
17606,marge,"i must say, mr. burns is being awfully inconsiderate -- selfish,"
17607,bart,"burns needs some serious boostafazoo, right dad?...dad?...homer!"
17608,lisa,"sorry, grampa.  it's just that for a second it looked like dad"
17610,marge,"strained carrots for maggie, strained carrots for grampa."
17619,homer,shut up!  homer simpson!
17621,homer,my name is homer simpson!
17629,marge," aah!  bart, put that down!  guns are very dangerous"
17631,marge,i'm going to bury it in the yard where little hands can't get to
17644,lisa,he robbed the school of music!
17647,homer,he can't remember my name!
17648,marge,he's causing us all to yell!  
17649,bart,look what he did to my best friend!
17651,bart,you twisted old monster!
17668,marge,i don't think we'll ever know who did this.  everyone in town's
17680,lisa,"everyone in springfield had a reason to shoot mr. burns, even us."
17682,bart,aren't we forgetting someone...sister suspect?
17683,lisa, i was just getting to me.  because of mr.
17690,homer," kids, kids, kids.  as far as daddy's concerned,"
17691,marge, the police already have a suspect
17693,lisa,we don't have an outhouse.
17694,homer, my toolshed!  oh dad --
17697,homer,sure.  i've had it up to here with these damn rickets!
17739,marge,i guess it's never the most likely suspect.
17740,lisa,"actually, mom, in 95% of cases, it is.  the rest of the time,"
17741,homer,hey!  i had a damn good reason.  he could never remember my name.
17745,homer,my name is homer simpson...
17746,lisa,well i don't think anyone in this family is capable of attempted
17748,lisa,nancy drew says that all you need to solve a mystery is an
17749,marge,mmmmm...i think you're a little young to be investigating an
17750,bart,who wants chocolate ice cream?
17753,lisa,mr. burns is the richest man in town.  maybe it's about money.
17757,lisa,my name is lisa simpson and i made a chart of all the suspects
17761,lisa,dedicated educator principal seymour skinner
17766,lisa,"well, he _did_ vow revenge, heh heh.   but i can't see"
17791,marge,"grampa, i found your cigar box dug up in the back yard but the"
17793,marge,i was just asking if you'd seen it.  there's no need to be a
17795,marge,"{are you talking to me, grampa?}"
17814,lisa,"hey!  chief wiggum, what are you doing?  what's going on?"
17817,bart," dna, positive id -- those won't hold up in any"
17819,homer,"i swear, i've never seen that gun before!"
17838,marge,the police have such a strong case against homer.  mr. burns said
17839,lisa,"they have simpson dna!  it could have come from any of us, except"
17840,marge,"no!  no, no, when i took your father's name, i took everything"
17842,lisa,"anyway, my point is, the evidence isn't as concrete as it seems."
17844,lisa,are you sure you don't want me to hold one of your ice cream
17845,homer," pfft.  yeah, right.  you chose fruit,"
17846,lisa,and we don't even know whose gun that was!  maybe somebody
17847,marge,"no, we can't start thinking that way about our own family"
17853,homer,"so, you finally learned my name, eh?"
17855,homer, i've got no time for your demented parlor games.
17859,lisa,stop!  don't shoot my dad.  he's innocent.  he wouldn't hurt a
17861,homer,stop telling them it was me!  i'll kill you for saying it was me.
17869,lisa,"then, with your last ounce of strength, you pointed to w and s..."
17871,marge,"well, i'm just relieved that homer's safe and that you've"
17876,bart,"ohh, all these new superheroes _suck_!  none of them can hold"
17878,bart,"nah, he's just a cheap imitation of radioactive man."
17880,bart,"the similarities are subtle, but many.  for example,"
17882,bart,"while radiation dude has a similar but lamer catch phrase, ""up"
17884,bart,"well, between us we've read all 814 issues of ""radioactive"
17910,bart,"look behind you, radioactive man!  the sun is exploding again!"
17911,marge,"bart, why are you talking like that?"
17912,homer,"yeah, and who the hell are you talking to?  marge, do you have"
17913,bart,"i'm practising my fallout boy dialog.  if i get this role, i can"
17918,homer,which one were you?  the ugly one?
17946,bart,"watch out, radioactive man!"
17948,bart,"watch out, radioactive man!"
17950,bart,"watch out, radioactive man!"
17955,bart,i have _got_ to grow an inch by tomorrow or i won't get that part.
17956,bart,"ohh, i only grew half an inch.  i'm still too short."
17957,marge,"growing half an inch in one day is still pretty good, bart."
17958,lisa,"yeah, that's how fast grampa's shrinking."
17960,bart,is there any way i can look taller without actually being
17974,bart,"ohh, i just missed out on the greatest opportunity of my entire"
17976,lisa,"cheer up, bart.  milhouse is still going to need a true friend,"
17977,bart,"you're right, lis.  i can suck up to him, like the religious"
17978,homer,"guess what, kids?  they're going to pay us $50 a day to film"
17980,homer,"careful, now --  hey!  didn't you direct"
17982,homer," phew-ee!  woo!  oh!  you know, i never"
17996,bart,"hey, milhouse.  i want you to know that i'm glad at least one of"
17999,bart, there's the _real_ milhouse.
18000,bart," hey, you're not milhouse."
18004,bart,"hey.  cool, milhouse!  you get to be crushed by a truck."
18017,homer,you guys work on the movie?
18019,homer,"oh, i always wanted to be a teamster.  so lazy and surly..."
18026,bart,"wow, you really got it made now, milhouse.  this is living!"
18058,bart,have you seen milhouse?
18069,bart,"but milhouse, being a star is every patriotic american's"
18073,bart,"but milhouse, they haven't cured anything!  heart disease and"
18076,bart,"wow, spanning two decades."
18093,bart,"so, milhouse, it must be a little tough giving up all that"
18096,marge,"here's your toast, maggie!  i melbafied it myself."
18097,lisa,"wow, mom.  you didn't have to go to _this_ much trouble."
18098,marge,"oh, it was no trouble.  the hobos at the dump were very"
18100,marge,"bart, it's class photo day.  no dracula fangs!"
18101,bart,but they told us to wear them.
18104,lisa,"mom, you fuss over us _way_ too much."
18105,marge,"enjoy it now, because when you're a grownup you'll have to take"
18106,homer," marge, there's a spider near my car keys."
18107,marge,you did the right thing by telling me.
18109,homer,"now that we're alone, papa bear has a little honey for his"
18110,marge," ""good for a three hour getaway at"
18112,homer, what advantages does this motor car
18115,marge,"homey, this is so sweet, but i can't possibly go now.  the sink"
18116,homer,"oh, we'll clean up this afternoon."
18118,homer,i got my dad to look after her.
18120,marge, yee!  don't _do_ that!
18123,marge,"hmm.  uh, all right, but i'm taking something to iron with me in"
18128,bart,"hey, how come i get lice and nothing happens to milhouse?"
18135,lisa,"hey, come on!  those are prescription shoes.  i _need_ them."
18141,marge," mmm...this is so relaxing.  homey, this was a"
18142,homer," yeah.  if that mafia guy weren't staring at us,"
18156,lisa,i don't know.  they should be here.
18158,homer," ah, i love getting away from this dump."
18159,marge,it's like i'm on some wonderful drug.
18164,marge,"mmm!  ""squalid hellhole""?  ""toilet paper hung in improper"
18165,marge,what are you doing with my children?
18167,marge,what?  no!  no -- you can't -- i won't let you --
18175,bart, uh...please don't hug me.  it sickens me.
18178,lisa,you don't understand.  mom and dad take good care of us.
18180,marge," ""parents are not to communicate"
18181,homer,we leave you the kids for three hours and the county takes them
18183,marge,i can't believe i put my own pleasure ahead of my home and
18184,homer,"oh, marge, don't blame yourself.  _i'm_ the terrible parent.  the"
18192,lisa,"yeah.  it seems like our house, but everything's got a creepy pat"
18195,bart,"watch ""itchy and scratchy""!"
18203,homer,i can see lisa...but it might be a starfish!  i gotta call them.
18206,marge,that's it.  we're going downtown to get our kids back -- right
18207,marge,"we've always tried to be good parents.  please!  i'm begging you,"
18209,homer,"well, wait a minute!  ok, i'm not going to win ""father of the"
18211,homer,"who?  lady, you got the wrong file."
18213,homer,"oh, maggie.  er, i got nothing against maggie."
18219,homer,i have listening skills!
18222,bart,i never heard maggie laugh like that before.
18223,lisa,"well, when was the last time dad gave her that kind of attention?"
18224,bart,"when she swallowed that quarter, he spent all day with her."
18225,lisa,"i thought i could ride this thing out, but everything's just too"
18226,bart,i know.  they put honey on pancakes instead of maple syrup.
18227,lisa,"they read ""newsweek"" instead of nothing."
18231,marge,"and then i saw my boy in a burlap sack, and they told me he had"
18239,marge,this is so humiliating.
18240,homer," ""garbage in garbage can""...hmm, makes"
18243,lisa,"yeah, the sun is still out."
18248,lisa,"you know, maggie hasn't been a simpson as long as us.  i think"
18249,bart,remember how mom used to microwave our underwear on cold days?
18250,lisa,or the way used to call the radio station with fake traffic?
18251,marge,it's so quiet here without the kids.
18252,homer,what i wouldn't give to hear lisa play another one of her jazzy
18253,marge,"i miss the way bart would say something, and then say ""dude""."
18254,homer,i wish i knew something about the baby i could miss now.
18260,homer,why you cotton-pickin' -- 
18283,lisa,"um, ahem, actually, you see, ahem, we were never baptised."
18289,marge,the only thing i'm high on is love...love for my son and
18297,homer,kids!  we're good parents now.  get your asses out here!
18298,marge,we've missed you so much.
18299,homer,"oh, no!  in the eyes of god they'll be flanderseseses."
18302,bart,"ha ha, you're going to be lisa flanders!"
18303,lisa,you're going to be _bart_ flanders.
18306,bart,that's because she can't talk.
18308,marge,where are we going?  where are we going?
18309,homer,"ok, ok, don't panic.  to find flanders, i just have to think like"
18311,bart,"wow, dad, you took a baptismal for me.  how do you feel?"
18312,homer," oh, bartholomew, i feel like st. augustine of hippo"
18314,homer,"i said shut your ugly face, flanders!"
18316,marge,so what was it like at the flanders' house?
18317,homer,"yeah, gimme all the dirt."
18318,lisa,"let's see.  dirt....dirt...well, there wasn't really much dirt."
18319,bart,"there was a bunch of old paint cans in the garage, though."
18322,bart,"hymns, here!  i got hymns, here.  get 'em while they're holy."
18325,homer," hey marge, remember when we used to make out to this"
18329,bart, ...where my soul will be chopped into confetti and be
18334,bart,you shank!  how could you tell on me?
18336,bart,"soul?  come on, milhouse, there is no such thing as a soul."
18339,bart,"well, if your soul is real, where is it?"
18341,bart,uh huh.  what if you die in a submarine at the bottom of the
18343,bart," oh, how can someone with glasses that thick be so"
18369,bart,"oh, lisa!  there's a little present for you lying in the driveway!"
18371,lisa,waah!  no!  it's dripping funny-smelling water all over me.
18372,bart, i wasted five bucks on these.
18373,lisa,where'd you get five bucks?  i want five bucks.
18374,bart,"aw, i sold my soul to milhouse?"
18375,lisa, what?  how could you _do_ that?  your soul is the
18376,bart,you believe in that junk?
18377,lisa,"well, whether or not the soul is physically real, bart, it's the"
18378,bart," poor, gullible lisa.  i'll keep my crappy sponges,"
18379,lisa,"bart, your soul is the only part of you that lasts forever.  for"
18380,bart,"well, if you think he got such a good deal, i'll sell you my"
18381,bart,"hey, boy.  how are you doing?"
18382,bart, stupid automatic door!
18390,homer,"how about, ""chairman moe's magic wok""?"
18393,homer," i got it!  ""madman moe's pressure cooker""!"
18398,homer,forty seconds?  but i want it now!
18399,bart,"i know that's funny, but i'm just not laughing.  "
18400,lisa,"hmm.  pablo neruda said, ""laughter is the language of the soul."""
18401,bart,i am familiar with the works of pablo neruda.
18402,lisa,i think we should do a test.
18403,homer," oh, doo doo doo.  oh, i'm just walk --"
18405,bart, nope.  i don't feel a thing!
18406,lisa,"that's creepy, bart.  i think you really _did_ lose your soul."
18410,homer,help me -- ow!  why isn't anybody -- ow!
18415,bart," uh, you know, milhouse --"
18417,bart,"bet you're getting tired of that soul, huh?"
18419,bart,suppose someone wanted to...buy it from you.
18429,marge,"hmm.  bart, what's wrong?  there's something a little off about"
18430,bart,"mom, i need to tell you something.  i kind of --"
18431,marge, let me guess.  a mother can always tell.
18432,bart, like i don't have a soul?
18433,marge," aw, honey, you're not a monster."
18434,marge, an alligator with sunglasses?  hah!  now
18436,homer,"wow, that's moe -- the guy from the ad!"
18439,marge,"street signs?  indoors?  ha ha, whatever!"
18447,lisa,how are the southwestern pizza fingers?
18456,lisa,i would like to say grace.  ahem.
18458,bart,"i can't _take_ this any more.  i want my soul, and i want"
18459,homer,"bart, you didn't finish your spaghetti and moe balls!"
18461,homer," run, boy!  run!  run for your life, boy!"
18463,bart,milhouse...milhouse!  you win.  i want this nightmare to end!
18468,bart,"oh.  when milhouse left, did you notice if he was carrying a"
18494,bart,"yes.  a simple proposition, ralph"
18496,bart,all you have to do is sign a paper that says i can have your
18503,homer,{why?  that was the problem in the first place
18510,bart,"milhouse, i've _got_ to have my soul back.  i'll do anything"
18515,bart, you traded my soul for pogs?!
18519,bart,"please, you have something of mine on a little piece of paper."
18526,bart," are you there, god?  it's me, bart simpson.  i know i"
18527,lisa,with the change in my piggy bank.
18528,bart,there's no change in your piggy bank.
18529,lisa,not in any of the ones _you_ know about.
18531,lisa,"happy to do it.  but you know, bart, some philosophers believe"
18541,lisa," we're going to storytown village, grampa.  it's an"
18544,marge,i think it's nice we're doing something maggie will enjoy for
18547,bart,what a load of crappy crap crap.
18548,homer,"quiet, boy.  i have a feeling some bad stuff is going to go down."
18549,marge, this is where the wolf blows down the pigs house.
18550,bart," he blows all right, he blows big time."
18551,marge,"that's it honey, get into the spirit."
18552,homer,"that was good, but not great."
18557,homer,"come on, eat the can!  come on!"
18558,marge,you're supposed to feed them pellets from the machine over there.
18559,lisa,"ooohh, you are so cute, yes you are you are i just love you."
18560,marge, see.  it was a good idea to come here after all.
18566,homer,ned!  you're having a family reunion and you didn't invite
18571,homer,i can't believe you didn't invite me.  
18574,homer,"this barbeque will be hard, thankless work.  but i'm sure you're"
18575,marge,"well, it could be a good chance to get to know our neighbors"
18576,homer,you know what you should serve marge?  more of these lamb chops.
18577,marge,"why, thank you homey!  you might say the secret ingredient is..."
18579,marge,"what's wrong, lisa?  didn't you get enough lamb chops?  [places"
18580,lisa,i can't eat this.  i can't eat a poor little lamb.  [pushes her
18581,homer,"lisa, get a hold of yourself.  this is lamb, not _a_ lamb."
18582,lisa,what's the difference between this lamb and the one that kissed
18583,bart,this one spent two hours in the broiler.  
18584,marge,"bart!  sensible bites!  all right, lisa, if you don't want lamb"
18585,lisa,no i can't!  i can't eat any of them!
18586,homer,"wait a minute wait a minute wait a minute.  lisa honey, are you"
18591,lisa,dad!  those all come from the same animal!
18592,homer," yeah, right lisa.  a wonderful, magical animal."
18594,lisa,"ohhh, my family just doesn't understand my new found"
18602,lisa,why does it talk like a lamb?
18603,lisa,"uhh, miss hoover?  i don't think i can dissect an animal.  i"
18605,lisa,"uhh, excuse me?  isn't there anything here that doesn't have meat"
18607,lisa,"well, i believe you're required to provide a vegetarian"
18609,lisa,  do you remember when you lost your passion for this
18612,lisa,"i never realized before, but some itchy & scratchy cartoons send"
18613,bart,"they what?  cartoons don't have messages, lisa.  [moves toward"
18614,homer,look kids!  i just got my party invitiations back from the
18615,lisa,"  ""come to homer's bbbq.  the extra b is"
18616,bart,what's that extra b for?
18618,lisa,"dad!  can't you have some other type of party, one where you"
18619,homer,all normal people love meat.  if i went to a barbeque and there
18620,bart,  you don't win friends with salad!
18622,marge,"{i don't mean to take sides, i just got caught up in the rhythm.}"
18642,lisa,they can't seriously expect us to swallow that tripe.
18644,lisa,stop it stop it!  don't you realize you've just been
18649,homer,"ohh, barney!  you brought a whole beer keg!"
18651,lisa,"wait dad!  good news, everyone!  you don't have to eat meat!"
18654,homer,"i've got the presciption for you, another hot beef injection!"
18656,homer,one whopper for the copper.
18659,lisa,it's bad enough they're all eating meat.  they don't have to
18660,homer,okay everybody!  it's the moment you've all been waiting
18664,homer,thanks flanders.  i have to agree that everything
18667,marge,"sorry, force of habit.  lisa, nooooo!"
18668,homer,"it's just a little dirty.  it's still good, it's still good!"
18675,bart,give it up dad.  piggy ain't coming back.
18676,homer,lisa!  you ruined my barbeque!  i demand you apologize this
18677,lisa,i'm never ever apologizing because i was standing up for a just
18678,homer,that's it!  go to your room!
18679,homer,"marge?  since i'm not talking to lisa, would you please ask her"
18680,marge," dear, please pass your father the syrup, lisa."
18681,lisa,"bart, tell dad i will only pass the syrup if it won't be used on"
18682,bart, you dunkin' your sausages in that syrup homeboy?
18683,homer,"marge, tell bart i just want to drink a nice glass of syrup like"
18684,marge,"tell him yourself, you're ignoring lisa, not bart."
18685,homer,"bart, thank your mother for pointing that out."
18686,marge,"homer, you're not, not talking to me, and secondly, i heard what"
18687,homer,"lisa, tell your mother to get off my case!"
18688,bart,"uhhh, dad.  lisa's the one you're not talking to."
18689,homer,bart!  go to your room.
18690,lisa,"why don't you just eat him, dad!"
18691,homer,"i don't need any serving suggestions from you, you barbeque"
18692,lisa,that's it!  i can't live in a house with this prehistoric
18693,homer,that's it!  go to your room!
18697,lisa,"  yes, i'm going to marry a carrot."
18699,lisa,the whole world wants me to eat meat.  i can't fight it anymore.
18705,lisa,"heh heh heh, that's cute."
18707,lisa,"wow, a secret staircase.  but what do you do if someone wants a"
18709,lisa,"ohhh, apu!  it's beautiful!"
18711,lisa,that's why i ran away from home.
18713,lisa,wow!  paul mccartney!  i read about you in history class.  so
18719,lisa,"apu, i'm sure the last thing they want to talk about is..."
18723,lisa,when will all those fools learn that you can be perfectly healthy
18725,lisa,"you don't eat cheese, apu?"
18727,lisa,"ohh, then you must think i'm a monster!"
18731,lisa,i guess i have been pretty hard on a lot of people.  especially my
18733,lisa,"wow, that would be great!"
18735,homer,lisa!  lisa!  come back before everyone finds out what a horrible
18736,lisa,hi dad.  looking for me?
18737,homer,i don't know.  you looking for me?
18739,homer,ohhhh.  lisa.  i was looking for you.  i wanted to apologize.  i
18740,lisa,"actually dad, this time, i was wrong..."
18744,lisa,while i was gone i got some really good advice from paul and
18745,homer,rock stars.  is there anything they don't know?
18746,lisa,i still stand by my beliefs.  but i can't defend what i did.  i'm
18747,homer,i understand honey.  i used to believe in things when i was a
18751,homer,"ah, the miracle mile, where value wears a neon sombrero and"
18753,homer," i paid for a colossal donut, and i'm going to get a"
18756,homer, eggheads.  what do they know?
18757,marge, homer!  where did you get that?
18760,homer,"well, i acquired it legally.  you can be sure of that."
18769,homer,i told you!  flanders has it.  or moe.  go kill moe!
18770,marge," homer, just give him the donut!  once"
18771,homer,well...ok.  if it'll end horror.
18772,lisa,"if your advertising agency created all those giant characters, you"
18774,lisa,like that old woman who couldn't find the beef?
18776,lisa,but people can't help looking at them.  they're wrecking the town.
18778,lisa,"hey, springfield!  are you suffering from the heartbreak"
18779,lisa, guarantee void in tennessee.
18781,lisa, it worked!  they're all dead.
18782,bart,"well, except for chubsy-ubsy over there."
18785,lisa,"don't make us poke your eyes out, dad."
18798,bart, ohh...it was only a dream.
18802,bart,and then he raked me across the chest!  and the weirdest thing
18804,lisa," oh my god!  bart, groundskeeper willy was in my"
18820,lisa,mom!  dad!  martin died at school today!
18821,marge,mmm!  i don't see what that has to do with groundskeeper willy.
18822,bart," umm...we didn't mention groundskeeper willy, mom."
18823,marge,"mmm...kids, it's time we told you the true story and put your"
18824,marge," it all started on the thirteenth hour, of the"
18825,homer," oh, lousy smarch weather."
18837,lisa,bart!  don't you realize what this means?  the next time we fall
18842,bart,you're right.  the only thing left to do is go into my dream
18843,lisa,ok.  but promise you won't be grouchy.
18845,bart,"hey, lawn boy!  you missed a spot!  "
18847,bart, willy's gone for good.  now i can get back
18854,lisa," bart, you're in trouble!  wake up!"
18855,bart,"wait a minute...if you're here, then you've fallen asleep too!"
18856,lisa,"i'm not asleep, i'm justing resting my ey -- uh oh.  aah!"
18857,bart,"goodbye, lis.  hope you get reincarnated as someone who can stay"
18858,lisa,"i don't know, bart.  something tells me willy's still out there,"
18862,marge,homer!  get ready!  patty and selma will be here any minute.
18863,homer,d'oh!  oh no...better ride this one out in the closet.
18864,lisa,"sorry, dad.  this is our spot."
18865,homer,"oh yeah?  well it's _my_ house, so it's _my_ spot."
18866,bart,"n'uh uh, because we called it."
18868,lisa,"well, we're calling it now."
18871,homer,"ohh, they got me with their legal mumbo-jumbo."
18876,bart,"uh... may i take your coat, aunt selma?"
18877,lisa,um...i would also like to take your coat.
18882,homer,i'll take my chances in the mystery wall!
18884,homer, hello?  can anybody hear me?
18886,homer,"uh, i'm somewhere where i don't know where i am."
18887,marge,"do you see towels?  if you see towels, you're probably in the"
18888,homer,"just a second...no, it's a place i've never been before."
18890,homer,"i don't want to alarm you, marge, but i seem to be trapped in"
18891,marge,hmm.  i better call ned.  he has a ladder!
18892,homer,what's going on here?  i'm so bulgy.
18896,homer,"man, this place looks expensive.  i feel like i'm wasting a"
18902,homer,"uh...it's like...did anyone see the movie ""tron""?"
18923,homer," help me!  are you helping me, or are you going"
18926,homer,"oh, there's so much i don't know about astrophysics.  i wish i'd"
18929,homer, help!  i don't have much time.
18930,bart, that does it.  i'm going in.
18933,homer," oh my god, i'm going to be sucked into a black hole,"
18937,bart,well...we hit a little snag when the universe sort of collapsed
18941,homer,d'oh!   ew...this is the worst place yet.
18949,homer,"yeah, especially your big fat...oh wait."
18953,homer,"d'oh!  hey, where's charlie?  how'd he get out of this?"
18960,homer,uh...could you give me a little push in the opposite direction?
18963,homer,"""carpal tunnel syndrome""...no."
18967,bart,if you gain 61 pounds they'll let you work at home?
18968,homer,"y'uh huh, that's the deal.  no more exercise program, no more"
18969,bart,"dad, i know we don't do a lot together but helping you gain 61"
18972,lisa,i must protest.  you're abusing a program intended to help the
18973,homer,"hee hee hee, i'm not saying it isn't sleazy, honey, but try to"
18975,lisa,have you told mom about this?
18976,homer,"no, it would only worry her.  if you want to add to her worries,"
18979,lisa,obesity is really unhealthy; any doctor will tell you that.
18980,homer,oh yeah?  well we'll just see about that little miss smart
18982,homer,can you recommend a doctor who will?
18989,homer,"what can i do to speed the whole thing up, doctor?"
18991,bart,you could brush your teeth with milkshakes!
18993,homer,"oh, it's a dream come true, boy.  i can -- nay i must -- eat"
18995,bart,"eat around the banana, dad.  it's just empty vitamins."
18996,homer, ohh...225!  that means i lost weight!
18997,bart,"ahem...homer, you're, uh, on the towel rack."
18998,homer,woo hoo!  four more pounds and my dream comes true
18999,marge,"here's your lemonade, and here's your beer.  ooh, you're such a"
19002,homer,"hey, flanders.  bad day at the rat races?"
19006,marge,"hi.  erm, there's something i've been meaning to ask you.  did"
19007,homer,"i was going to surprise you, but what the heck"
19008,marge, have you lost your mind?  have you thought about your
19009,homer,"oh.  so that's it, isn't it, marge?  looks.  i didn't know you"
19010,marge,"oh, please.  i would love you if you weighed 1000 pounds, but --"
19011,homer,beautiful.  good night.
19012,homer,"oh, i've got 15 minutes to gain a pound or i have to face another"
19013,bart,"bad news, dad.  we're out of food.  we're even out of the basic"
19014,homer,i need a miracle.  [maggie squeezes off some play-doh and shapes
19015,homer,"aw, honey, that looks just like a real donut."
19016,bart, dad...its says its non-toxic.
19024,homer, thank you for your pity.
19025,lisa,"mom, were you ever planning to step in and put a stop to this?"
19026,marge,normally your father's crackpot schemes fizzle out as soon as
19027,homer,"i'm looking for something loose and billowy, something"
19029,homer,"well, i use a computer."
19032,homer,i don't want to look like a weirdo.  i'll just go with a
19034,homer,hee hee hee.  i pity those poor suckers on the freeway.  gas
19036,homer," ""to start press any key"".  where's the any key?"
19038,homer," bart and lisa have to go to school, while i get to"
19040,homer,"well, why don't you live at it, then?"
19042,bart,"not me, sister.  when i grow up i want to be a lardo on workman's"
19043,lisa,"ew!  mom, this whole thing is really creepy.  are you sure you"
19044,marge,"mmm, i'd like to, honey, but i'm not sure how.  your father can"
19045,lisa,"well, maybe you'll have to hurt his feelings.  the longer he"
19046,marge, you're right.  maybe if i use my least nagging tone of
19049,lisa,um...mom just baked a cake.
19051,marge,"homer, we need to have a serious talk."
19052,homer,you dragged me all the way from work for that?
19053,marge,let's quietly and calmly discuss the pros and cons of your
19055,marge,con!  you're endangering your health.
19057,marge,con!  you're setting a bad example for the children.
19059,marge,con!  you're running the air conditioner non-stop.  it's freezing
19060,homer,pro.  uh...uh..  i love you?
19062,homer,"marge, this is everything i've ever dreamed of right here and"
19065,homer,"""vent radioactive gas?""   y e s."
19068,homer,"y. y. let's see, so many letters to choose from.  i'll pick y!"
19071,marge,"i'm going out, i run errands during the day."
19072,homer,could you pick me up a lemonade and a beer?
19073,homer,"{ the mail, the mail is here!"
19074,homer,"{ mmm, i _can_ feel three kinds of softness.  }"
19075,lisa,"{dad, what are you doing down there?}"
19076,homer,"{washing my fat guy hat, honey.}"
19081,bart,he's a nuclear safety technician.
19083,bart, uh...what isn't he doing?
19085,lisa,"hey, leave my dad alone.  just because he's overweight doesn't"
19087,homer," hey, what are you kids looking at?"
19089,homer,don't make me close that shade!
19090,bart,"hey, homer, you promised mom you wouldn't wear your dress"
19091,homer,nuts to that.  i'm going to the movies.
19092,lisa,shouldn't you be working?
19093,homer,i've got someone to cover for me.
19094,homer,"one for ""honk"", please."
19097,homer,what are you talking about?
19099,homer,i can sit in the aisle.
19102,homer,shame on all of you.  give me my dignity!  i just came here to
19104,homer,"this may surprise you, but you can't buy me off with food.  i'm"
19112,homer,"i'm going to have to shut it down myself.  fat, don't fail me"
19113,homer,"hey, buddy, you got to let me in your car --"
19116,lisa,"hey, my dad may have gained a little weight, but he's not some"
19119,homer,"get away, damn it!  run for your lives!"
19122,homer,"let go, i've got to get to the tank!"
19125,lisa,i think it's ironic that dad saved the day while a slimmer man
19126,bart,and i think it's ironic that for once dad's butt prevented the
19142,homer," hey, everybody!  up here!"
